zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
H,H,1.0,0.01997614788312463,0.022957662492546212,0.06201550387596899,0.10405485986881335,0.04025044722719141,0.9931425163983304,0.07155635062611806,0.22391174716756113,0.172927847346452,0.27489564698867025,0.32379248658318427,0.16129994036970782,0.16607036374478235,0.07483601669648181,0.11329755515802027,0.3124627310673822,0.0026833631484794273,0.06201550387596899,0.057245080500894455,0.014013118664281454,0.1454979129397734,0.2370304114490161,0.012224209898628503,0.021168753726893263,0.11210494931425163,0.07185450208706022,0.0011926058437686344,0.0029815146094215863,0.12134764460345855,0.008348240906380441,0.0017889087656529517,0.0005963029218843172,0.032796660703637445,0.02355396541443053,0.02385211687537269,0.03309481216457961,0.016100178890876567,0.0,0.0,0.0,0.0011926058437686344,0.0035778175313059034,0.0005963029218843172,0.008050089445438283,0.011329755515802028,0.016100178890876567,0.003875968992248062,0.004770423375074538,0.05008944543828265,0.013714967203339297,0.03249850924269529,0.0002981514609421586,0.011329755515802028,0.0014907573047107932,0.0011926058437686344,0.0008944543828264759,0.0002981514609421586,0.0008944543828264759,0.0,0.0041741204531902205,0.007453786523553965,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0020870602265951103,0.07453786523553965,0.01311866428145498,0.008050089445438283,0.0843768634466309
H,Li,0.01997614788312463,0.01997614788312463,0.002385211687537269,0.0029815146094215863,0.0008944543828264759,0.0,0.01997614788312463,0.004770423375074538,0.0086463923673226,0.003279666070363745,0.010137149672033392,0.014609421586165773,0.003875968992248062,0.0002981514609421586,0.0005963029218843172,0.003875968992248062,0.004472271914132379,0.0,0.0020870602265951103,0.0,0.0,0.003279666070363745,0.004472271914132379,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0005963029218843172,0.0008944543828264759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0005963029218843172,0.0002981514609421586,0.0002981514609421586,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586
H,Be,0.022957662492546212,0.002385211687537269,0.022957662492546212,0.0014907573047107932,0.0002981514609421586,0.0,0.022957662492546212,0.002385211687537269,0.006261180679785331,0.0020870602265951103,0.005664877757901014,0.012224209898628503,0.008348240906380441,0.0,0.0002981514609421586,0.0017889087656529517,0.012224209898628503,0.0,0.0,0.0,0.0,0.004472271914132379,0.0035778175313059034,0.0,0.0,0.0,0.0008944543828264759,0.0,0.0,0.0008944543828264759,0.0,0.0,0.0,0.0,0.0008944543828264759,0.0008944543828264759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0002981514609421586,0.0011926058437686344,0.0002981514609421586,0.0011926058437686344,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0005963029218843172,0.0002981514609421586
H,B,0.06201550387596899,0.0029815146094215863,0.0014907573047107932,0.06201550387596899,0.0041741204531902205,0.0008944543828264759,0.061717352415026835,0.005963029218843173,0.015802027429934407,0.018783542039355994,0.018187239117471676,0.02534287418008348,0.0008944543828264759,0.0026833631484794273,0.008944543828264758,0.003279666070363745,0.028324388789505068,0.0,0.0017889087656529517,0.0011926058437686344,0.0011926058437686344,0.005068574836016696,0.005963029218843173,0.0,0.0,0.0011926058437686344,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.0002981514609421586,0.0026833631484794273,0.0011926058437686344,0.0005963029218843172,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0002981514609421586,0.0017889087656529517,0.0005963029218843172,0.0020870602265951103,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014907573047107932,0.0,0.0005963029218843172,0.0002981514609421586
H,C,0.10405485986881335,0.0008944543828264759,0.0002981514609421586,0.0041741204531902205,0.10405485986881335,0.007155635062611807,0.09988073941562314,0.005366726296958855,0.021168753726893263,0.018187239117471676,0.016398330351818723,0.014609421586165773,0.00655933214072749,0.01073345259391771,0.006857483601669648,0.004472271914132379,0.03369111508646393,0.0,0.0005963029218843172,0.0017889087656529517,0.0014907573047107932,0.005664877757901014,0.006857483601669648,0.0014907573047107932,0.0041741204531902205,0.011627906976744186,0.005366726296958855,0.0,0.0002981514609421586,0.0011926058437686344,0.0,0.0,0.0,0.003875968992248062,0.009540846750149075,0.0026833631484794273,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.004770423375074538,0.005366726296958855,0.007155635062611807,0.0002981514609421586,0.005963029218843173,0.0008944543828264759,0.0011926058437686344,0.0008944543828264759,0.0002981514609421586,0.0002981514609421586,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0008944543828264759,0.0,0.0086463923673226,0.0,0.0005963029218843172,0.012224209898628503
H,N,0.04025044722719141,0.0,0.0,0.0008944543828264759,0.007155635062611807,0.04025044722719141,0.03756708407871199,0.0014907573047107932,0.006857483601669648,0.004472271914132379,0.007155635062611807,0.0029815146094215863,0.00655933214072749,0.016100178890876567,0.007453786523553965,0.005366726296958855,0.002385211687537269,0.0,0.0,0.002385211687537269,0.0,0.0005963029218843172,0.005664877757901014,0.0002981514609421586,0.0011926058437686344,0.0035778175313059034,0.0005963029218843172,0.0,0.0,0.002385211687537269,0.0,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014907573047107932,0.0,0.0011926058437686344,0.0005963029218843172,0.0,0.0035778175313059034
H,O,0.9931425163983304,0.01997614788312463,0.022957662492546212,0.061717352415026835,0.09988073941562314,0.03756708407871199,0.9931425163983304,0.0706618962432916,0.22391174716756113,0.172927847346452,0.27489564698867025,0.32319618366129993,0.16129994036970782,0.16607036374478235,0.07334525939177101,0.11329755515802027,0.3124627310673822,0.0026833631484794273,0.06201550387596899,0.0569469290399523,0.014013118664281454,0.1454979129397734,0.2370304114490161,0.012224209898628503,0.020870602265951103,0.11180679785330948,0.07185450208706022,0.0011926058437686344,0.0029815146094215863,0.12134764460345855,0.008348240906380441,0.0017889087656529517,0.0005963029218843172,0.032796660703637445,0.02355396541443053,0.02385211687537269,0.03309481216457961,0.016100178890876567,0.0,0.0,0.0,0.0011926058437686344,0.0035778175313059034,0.0005963029218843172,0.007751937984496124,0.011329755515802028,0.016100178890876567,0.003875968992248062,0.004770423375074538,0.05008944543828265,0.013714967203339297,0.03249850924269529,0.0002981514609421586,0.011329755515802028,0.0014907573047107932,0.0011926058437686344,0.0008944543828264759,0.0002981514609421586,0.0008944543828264759,0.0,0.0041741204531902205,0.007453786523553965,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0020870602265951103,0.0742397137745975,0.01282051282051282,0.008050089445438283,0.0843768634466309
H,F,0.07155635062611806,0.004770423375074538,0.002385211687537269,0.005963029218843173,0.005366726296958855,0.0014907573047107932,0.0706618962432916,0.07155635062611806,0.031007751937984496,0.013714967203339297,0.032796660703637445,0.03756708407871199,0.014013118664281454,0.008348240906380441,0.004472271914132379,0.012522361359570662,0.02981514609421586,0.0,0.01490757304710793,0.0017889087656529517,0.0014907573047107932,0.012224209898628503,0.014609421586165773,0.0,0.0,0.0017889087656529517,0.0008944543828264759,0.0,0.0,0.0008944543828264759,0.0,0.0002981514609421586,0.0002981514609421586,0.004770423375074538,0.004770423375074538,0.0014907573047107932,0.006261180679785331,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0017889087656529517,0.009838998211091235,0.0011926058437686344,0.007155635062611807,0.0,0.0011926058437686344,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002385211687537269,0.0,0.0011926058437686344,0.0029815146094215863
H,Na,0.22391174716756113,0.0086463923673226,0.006261180679785331,0.015802027429934407,0.021168753726893263,0.006857483601669648,0.22391174716756113,0.031007751937984496,0.22391174716756113,0.043231961836613,0.0742397137745975,0.13059033989266547,0.02981514609421586,0.032796660703637445,0.01699463327370304,0.05307096004770424,0.08914728682170543,0.0002981514609421586,0.03190220632081097,0.0086463923673226,0.0020870602265951103,0.037268932617769826,0.05158020274299344,0.0008944543828264759,0.0005963029218843172,0.005963029218843173,0.004472271914132379,0.0,0.0,0.01282051282051282,0.0005963029218843172,0.0,0.0,0.014609421586165773,0.006857483601669648,0.01937984496124031,0.017590936195587357,0.0020870602265951103,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0020870602265951103,0.0,0.0008944543828264759,0.0014907573047107932,0.01908169350029815,0.0011926058437686344,0.008944543828264758,0.0,0.0008944543828264759,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0008944543828264759,0.0014907573047107932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014907573047107932,0.0002981514609421586,0.0014907573047107932,0.010435301132975552
H,Mg,0.172927847346452,0.003279666070363745,0.0020870602265951103,0.018783542039355994,0.018187239117471676,0.004472271914132379,0.172927847346452,0.013714967203339297,0.043231961836613,0.172927847346452,0.06559332140727489,0.06768038163387001,0.02981514609421586,0.020274299344066785,0.010435301132975552,0.021765056648777578,0.052772808586762074,0.0008944543828264759,0.007155635062611807,0.0086463923673226,0.003875968992248062,0.027429934406678593,0.04770423375074538,0.0008944543828264759,0.0029815146094215863,0.00655933214072749,0.011031604054859869,0.0,0.0,0.015503875968992248,0.0002981514609421586,0.0,0.0,0.0035778175313059034,0.0002981514609421586,0.0008944543828264759,0.0020870602265951103,0.0014907573047107932,0.0,0.0,0.0,0.0,0.0,0.0,0.0014907573047107932,0.0005963029218843172,0.0026833631484794273,0.0008944543828264759,0.0,0.007155635062611807,0.0005963029218843172,0.0035778175313059034,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0029815146094215863,0.0002981514609421586,0.0,0.007751937984496124
H,Al,0.27489564698867025,0.010137149672033392,0.005664877757901014,0.018187239117471676,0.016398330351818723,0.007155635062611807,0.27489564698867025,0.032796660703637445,0.0742397137745975,0.06559332140727489,0.27489564698867025,0.14311270125223613,0.05456171735241502,0.04531902206320811,0.011926058437686345,0.04263565891472868,0.10345855694692904,0.0002981514609421586,0.008348240906380441,0.011329755515802028,0.0017889087656529517,0.031007751937984496,0.0641025641025641,0.0002981514609421586,0.003279666070363745,0.014013118664281454,0.011926058437686345,0.0002981514609421586,0.0008944543828264759,0.01490757304710793,0.0011926058437686344,0.0,0.0002981514609421586,0.012224209898628503,0.0041741204531902205,0.0008944543828264759,0.0017889087656529517,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0020870602265951103,0.0017889087656529517,0.0002981514609421586,0.0,0.0005963029218843172,0.016398330351818723,0.005664877757901014,0.008944543828264758,0.0,0.0020870602265951103,0.0002981514609421586,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0008944543828264759,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.009540846750149075,0.0002981514609421586,0.0020870602265951103,0.006857483601669648
H,Si,0.32379248658318427,0.014609421586165773,0.012224209898628503,0.02534287418008348,0.014609421586165773,0.0029815146094215863,0.32319618366129993,0.03756708407871199,0.13059033989266547,0.06768038163387001,0.14311270125223613,0.32379248658318427,0.005366726296958855,0.01282051282051282,0.018187239117471676,0.06768038163387001,0.14967203339296362,0.0014907573047107932,0.04442456768038163,0.009242695289206918,0.003875968992248062,0.0706618962432916,0.08348240906380441,0.0002981514609421586,0.002385211687537269,0.009242695289206918,0.011031604054859869,0.0,0.0002981514609421586,0.005664877757901014,0.0002981514609421586,0.0,0.0002981514609421586,0.015503875968992248,0.008348240906380441,0.020274299344066785,0.022063208109719738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002385211687537269,0.0008944543828264759,0.0,0.0,0.0026833631484794273,0.028920691711389387,0.005366726296958855,0.0172927847346452,0.0,0.0020870602265951103,0.0,0.0002981514609421586,0.0002981514609421586,0.0002981514609421586,0.0008944543828264759,0.0,0.0002981514609421586,0.0014907573047107932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010137149672033392,0.0002981514609421586,0.0029815146094215863,0.006261180679785331
H,P,0.16129994036970782,0.003875968992248062,0.008348240906380441,0.0008944543828264759,0.00655933214072749,0.00655933214072749,0.16129994036970782,0.014013118664281454,0.02981514609421586,0.02981514609421586,0.05456171735241502,0.005366726296958855,0.16129994036970782,0.008050089445438283,0.0011926058437686344,0.011926058437686345,0.045915324985092425,0.0008944543828264759,0.0035778175313059034,0.005366726296958855,0.0008944543828264759,0.03398926654740608,0.05843768634466309,0.0002981514609421586,0.0005963029218843172,0.01282051282051282,0.013714967203339297,0.0002981514609421586,0.0002981514609421586,0.0035778175313059034,0.0,0.0,0.0,0.005068574836016696,0.002385211687537269,0.0026833631484794273,0.0017889087656529517,0.0020870602265951103,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.01073345259391771,0.0011926058437686344,0.0035778175313059034,0.0,0.0014907573047107932,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.009242695289206918,0.003279666070363745,0.002385211687537269,0.015503875968992248
H,S,0.16607036374478235,0.0002981514609421586,0.0,0.0026833631484794273,0.01073345259391771,0.016100178890876567,0.16607036374478235,0.008348240906380441,0.032796660703637445,0.020274299344066785,0.04531902206320811,0.01282051282051282,0.008050089445438283,0.16607036374478235,0.01073345259391771,0.021168753726893263,0.029516994633273702,0.0,0.0008944543828264759,0.0035778175313059034,0.0017889087656529517,0.008348240906380441,0.03995229576624926,0.0035778175313059034,0.006261180679785331,0.028622540250447227,0.0172927847346452,0.0002981514609421586,0.0011926058437686344,0.006857483601669648,0.0011926058437686344,0.0002981514609421586,0.0,0.0014907573047107932,0.002385211687537269,0.0002981514609421586,0.0008944543828264759,0.002385211687537269,0.0,0.0,0.0,0.0002981514609421586,0.002385211687537269,0.0,0.0002981514609421586,0.0029815146094215863,0.0026833631484794273,0.0005963029218843172,0.0,0.0017889087656529517,0.0008944543828264759,0.0014907573047107932,0.0,0.0014907573047107932,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0011926058437686344,0.0011926058437686344,0.0172927847346452,0.0011926058437686344,0.0002981514609421586,0.018485390578413835
H,Cl,0.07483601669648181,0.0005963029218843172,0.0002981514609421586,0.008944543828264758,0.006857483601669648,0.007453786523553965,0.07334525939177101,0.004472271914132379,0.01699463327370304,0.010435301132975552,0.011926058437686345,0.018187239117471676,0.0011926058437686344,0.01073345259391771,0.07483601669648181,0.01073345259391771,0.02385211687537269,0.0,0.002385211687537269,0.0011926058437686344,0.0011926058437686344,0.009540846750149075,0.014311270125223614,0.0005963029218843172,0.0017889087656529517,0.01967799642218247,0.0035778175313059034,0.0,0.0,0.005963029218843173,0.0008944543828264759,0.0008944543828264759,0.0,0.003279666070363745,0.0005963029218843172,0.006261180679785331,0.0026833631484794273,0.0002981514609421586,0.0,0.0,0.0,0.0008944543828264759,0.0,0.0,0.0005963029218843172,0.0008944543828264759,0.0020870602265951103,0.0011926058437686344,0.0,0.0035778175313059034,0.0,0.0008944543828264759,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0017889087656529517,0.0005963029218843172,0.013416815742397137,0.0005963029218843172,0.0,0.0005963029218843172
H,K,0.11329755515802027,0.003875968992248062,0.0017889087656529517,0.003279666070363745,0.004472271914132379,0.005366726296958855,0.11329755515802027,0.012522361359570662,0.05307096004770424,0.021765056648777578,0.04263565891472868,0.06768038163387001,0.011926058437686345,0.021168753726893263,0.01073345259391771,0.11329755515802027,0.04293381037567084,0.0,0.0172927847346452,0.004770423375074538,0.0008944543828264759,0.015503875968992248,0.02981514609421586,0.0,0.0002981514609421586,0.005068574836016696,0.003279666070363745,0.0,0.0,0.0041741204531902205,0.0002981514609421586,0.0002981514609421586,0.0002981514609421586,0.005664877757901014,0.0014907573047107932,0.004472271914132379,0.011031604054859869,0.0014907573047107932,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0008944543828264759,0.0,0.0005963029218843172,0.0008944543828264759,0.012224209898628503,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008944543828264759,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0017889087656529517,0.0002981514609421586,0.0005963029218843172,0.0086463923673226
H,Ca,0.3124627310673822,0.004472271914132379,0.012224209898628503,0.028324388789505068,0.03369111508646393,0.002385211687537269,0.3124627310673822,0.02981514609421586,0.08914728682170543,0.052772808586762074,0.10345855694692904,0.14967203339296362,0.045915324985092425,0.029516994633273702,0.02385211687537269,0.04293381037567084,0.3124627310673822,0.0017889087656529517,0.017590936195587357,0.017889087656529516,0.003279666070363745,0.049194991055456175,0.06797853309481217,0.0011926058437686344,0.0011926058437686344,0.01699463327370304,0.010435301132975552,0.0,0.0005963029218843172,0.03398926654740608,0.0008944543828264759,0.0,0.0,0.01490757304710793,0.009242695289206918,0.011926058437686345,0.014013118664281454,0.0026833631484794273,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0020870602265951103,0.0017889087656529517,0.0017889087656529517,0.0008944543828264759,0.0014907573047107932,0.014013118664281454,0.004770423375074538,0.01520572450805009,0.0,0.0035778175313059034,0.0002981514609421586,0.0005963029218843172,0.0005963029218843172,0.0002981514609421586,0.0002981514609421586,0.0,0.0008944543828264759,0.0020870602265951103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006857483601669648,0.0005963029218843172,0.0041741204531902205,0.018187239117471676
H,Sc,0.0026833631484794273,0.0,0.0,0.0,0.0,0.0,0.0026833631484794273,0.0,0.0002981514609421586,0.0008944543828264759,0.0002981514609421586,0.0014907573047107932,0.0008944543828264759,0.0,0.0,0.0,0.0017889087656529517,0.0026833631484794273,0.0,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,Ti,0.06201550387596899,0.0020870602265951103,0.0,0.0017889087656529517,0.0005963029218843172,0.0,0.06201550387596899,0.01490757304710793,0.03190220632081097,0.007155635062611807,0.008348240906380441,0.04442456768038163,0.0035778175313059034,0.0008944543828264759,0.002385211687537269,0.0172927847346452,0.017590936195587357,0.0,0.06201550387596899,0.0029815146094215863,0.0017889087656529517,0.015503875968992248,0.024448419797257006,0.0,0.0,0.0005963029218843172,0.005068574836016696,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0,0.005963029218843173,0.0041741204531902205,0.0026833631484794273,0.02146690518783542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011926058437686344,0.0,0.0,0.0008944543828264759,0.014013118664281454,0.0011926058437686344,0.006857483601669648,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0008944543828264759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008944543828264759,0.0,0.0020870602265951103,0.0029815146094215863
H,V,0.057245080500894455,0.0,0.0,0.0011926058437686344,0.0017889087656529517,0.002385211687537269,0.0569469290399523,0.0017889087656529517,0.0086463923673226,0.0086463923673226,0.011329755515802028,0.009242695289206918,0.005366726296958855,0.0035778175313059034,0.0011926058437686344,0.004770423375074538,0.017889087656529516,0.0,0.0029815146094215863,0.057245080500894455,0.0017889087656529517,0.008050089445438283,0.0086463923673226,0.0002981514609421586,0.0008944543828264759,0.003875968992248062,0.0020870602265951103,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.002385211687537269,0.0017889087656529517,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0002981514609421586,0.003875968992248062,0.0005963029218843172,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.004472271914132379,0.0014907573047107932,0.0,0.006261180679785331
H,Cr,0.014013118664281454,0.0,0.0,0.0011926058437686344,0.0014907573047107932,0.0,0.014013118664281454,0.0014907573047107932,0.0020870602265951103,0.003875968992248062,0.0017889087656529517,0.003875968992248062,0.0008944543828264759,0.0017889087656529517,0.0011926058437686344,0.0008944543828264759,0.003279666070363745,0.0,0.0017889087656529517,0.0017889087656529517,0.014013118664281454,0.0008944543828264759,0.002385211687537269,0.0,0.0002981514609421586,0.0014907573047107932,0.0011926058437686344,0.0,0.0,0.0008944543828264759,0.0,0.0,0.0,0.0008944543828264759,0.0011926058437686344,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0005963029218843172,0.0,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004472271914132379,0.0002981514609421586,0.0,0.0011926058437686344
H,Mn,0.1454979129397734,0.003279666070363745,0.004472271914132379,0.005068574836016696,0.005664877757901014,0.0005963029218843172,0.1454979129397734,0.012224209898628503,0.037268932617769826,0.027429934406678593,0.031007751937984496,0.0706618962432916,0.03398926654740608,0.008348240906380441,0.009540846750149075,0.015503875968992248,0.049194991055456175,0.0002981514609421586,0.015503875968992248,0.008050089445438283,0.0008944543828264759,0.1454979129397734,0.045915324985092425,0.0005963029218843172,0.0008944543828264759,0.0020870602265951103,0.012522361359570662,0.0,0.0,0.020870602265951103,0.0,0.0,0.0002981514609421586,0.006261180679785331,0.0011926058437686344,0.006857483601669648,0.010137149672033392,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0011926058437686344,0.0008944543828264759,0.0008944543828264759,0.0,0.0002981514609421586,0.010435301132975552,0.0017889087656529517,0.005664877757901014,0.0,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0011926058437686344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963029218843173,0.0,0.0005963029218843172,0.0017889087656529517
H,Fe,0.2370304114490161,0.004472271914132379,0.0035778175313059034,0.005963029218843173,0.006857483601669648,0.005664877757901014,0.2370304114490161,0.014609421586165773,0.05158020274299344,0.04770423375074538,0.0641025641025641,0.08348240906380441,0.05843768634466309,0.03995229576624926,0.014311270125223614,0.02981514609421586,0.06797853309481217,0.0002981514609421586,0.024448419797257006,0.0086463923673226,0.002385211687537269,0.045915324985092425,0.2370304114490161,0.0014907573047107932,0.0029815146094215863,0.009838998211091235,0.018485390578413835,0.0,0.0014907573047107932,0.02981514609421586,0.0002981514609421586,0.0,0.0,0.008050089445438283,0.0029815146094215863,0.007751937984496124,0.007751937984496124,0.005366726296958855,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0,0.0026833631484794273,0.002385211687537269,0.004770423375074538,0.0,0.0008944543828264759,0.014013118664281454,0.004472271914132379,0.008050089445438283,0.0,0.0008944543828264759,0.0,0.0,0.0,0.0,0.0,0.0,0.0011926058437686344,0.003279666070363745,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.013714967203339297,0.003279666070363745,0.0014907573047107932,0.005963029218843173
H,Co,0.012224209898628503,0.0,0.0,0.0,0.0014907573047107932,0.0002981514609421586,0.012224209898628503,0.0,0.0008944543828264759,0.0008944543828264759,0.0002981514609421586,0.0002981514609421586,0.0002981514609421586,0.0035778175313059034,0.0005963029218843172,0.0,0.0011926058437686344,0.0,0.0,0.0002981514609421586,0.0,0.0005963029218843172,0.0014907573047107932,0.012224209898628503,0.0020870602265951103,0.0014907573047107932,0.0,0.0,0.0,0.005366726296958855,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0011926058437686344,0.0,0.0011926058437686344
H,Ni,0.021168753726893263,0.0,0.0,0.0,0.0041741204531902205,0.0011926058437686344,0.020870602265951103,0.0,0.0005963029218843172,0.0029815146094215863,0.003279666070363745,0.002385211687537269,0.0005963029218843172,0.006261180679785331,0.0017889087656529517,0.0002981514609421586,0.0011926058437686344,0.0,0.0,0.0008944543828264759,0.0002981514609421586,0.0008944543828264759,0.0029815146094215863,0.0020870602265951103,0.021168753726893263,0.002385211687537269,0.0008944543828264759,0.0,0.0,0.003279666070363745,0.0002981514609421586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005963029218843172,0.0005963029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981514609421586,0.0,0.0002981514609421586,0.0002981514609421586,0.0,0.0011926058437686344
